,XBB.TO,XCB.TO,XEF.TO,XEM.TO,XHY.TO,XIG.TO,XIU.TO,XSB.TO,XUS.TO
2000-05-30,,,,,,,0.037408472521848646,,
2000-05-31,,,,,,,-0.0096743766224755,,
2000-06-01,,,,,,,0.02664298031453316,,
2000-06-02,,,,,,,0.015570784596307563,,
2000-06-05,,,,,,,-0.010221549953712605,,
2000-06-06,,,,,,,-0.006023785042490459,,
2000-06-07,,,,,,,-0.004329280299301019,,
2000-06-08,,,,,,,0.010434746172696574,,
2000-06-09,,,,,,,0.008606158637777028,,
2000-06-12,,,,,,,0.004266483610610994,,
2000-06-13,,,,,,,0.011044849354959752,,
2000-06-14,,,,,,,0.015965921911228254,,
2000-06-15,,,,,,,0.017370300023690666,,
2000-06-16,,,,,,,-0.008130020230577295,,
2000-06-19,,,,,,,0.01803239399516743,,
2000-06-20,,,,,,,0.0032207718842705013,,
2000-06-21,,,,,,,-0.008025851379891313,,
2000-06-22,,,,,,,-0.01941775039486182,,
2000-06-23,,,,,,,0.008250885464311741,,
2000-06-26,,,,,,,0.019236236284673858,,
2000-06-27,,,,,,,-0.005636289455138943,,
2000-06-28,,,,,,,0.00890721361726654,,
2000-06-29,,,,,,,-0.012039297672749805,,
2000-06-30,,,,,,,0.013810587199532431,,
2000-07-04,,,,,,,0.005608737650708573,,
2000-07-05,,,,,,,0.003187246316313619,,
2000-07-06,,,,,,,-0.010325302417470872,,
2000-07-07,,,,,,,0.010433026571955883,,
2000-07-10,,,,,,,-0.011913975027521118,,
2000-07-11,,,,,,,0.013665229674691304,,
2000-07-12,,,,,,,0.02061875370024646,,
2000-07-13,,,,,,,0.016317211427257394,,
2000-07-14,,,,,,,0.011467761658161324,,
2000-07-17,,,,,,,0.008314530661746922,,
2000-07-18,,,,,,,-0.012743819029418235,,
2000-07-19,,,,,,,-0.009870581004103873,,
2000-07-20,,,,,,,0.011502720132108069,,
2000-07-21,,,,,,,0.01137244952183969,,
2000-07-24,,,,,,,-0.008995486955906351,,
2000-07-25,,,,,,,0.015885102660890826,,
2000-07-26,,,,,,,0.00893499254133201,,
2000-07-27,,,,,,,-0.02730591639346658,,
2000-07-28,,,,,,,-0.03490140568788025,,
2000-07-31,,,,,,,0.008647670926725137,,
2000-08-01,,,,,,,-0.014809015132273617,,
2000-08-02,,,,,,,0.004746490510383117,,
2000-08-03,,,,,,,0.007874004323503714,,
2000-08-04,,,,,,,0.01406358712497413,,
2000-08-08,,,,,,,0.03004494828397486,,
2000-08-09,,,,,,,0.002244462709806827,,
2000-08-10,,,,,,,-0.008955524165201512,,
2000-08-11,,,,,,,-0.0052711826326133915,,
2000-08-14,,,,,,,0.02498082281677605,,
2000-08-15,,,,,,,0.004431727795980223,,
2000-08-16,,,,,,,0.0014705857829895308,,
2000-08-17,,,,,,,0.005873497204578415,,
2000-08-18,,,,,,,0.003649319363450809,,
2000-08-21,,,,,,,-0.008726953572940954,,
2000-08-22,,,,,,,0.007336954458823097,,
2000-08-23,,,,,,,-0.004369985498420381,,
2000-08-24,,,,,,,0.008046597120902055,,
2000-08-25,,,,,,,0.005806021187014343,,
2000-08-28,,,,,,,-0.0007221129263531578,,
2000-08-29,,,,,,,-0.012996065575649585,,
2000-08-30,,,,,,,0.003657742098075234,,
2000-08-31,,,,,,,0.001457413453226808,,
2000-09-01,,,,,,,0.013828734552669086,,
2000-09-05,,,,,,,-0.009332866893496439,,
2000-09-06,,,,,,,-0.01884075804285046,,
2000-09-07,,,,,,,-0.0051694418267419495,,
2000-09-08,,,,,,,-0.026726223366456914,,
2000-09-11,,,,,,,-0.01449229921249795,,
2000-09-12,,,,,,,-0.020124567228058776,,
2000-09-13,,,,,,,0.0213277716827176,,
2000-09-14,,,,,,,0.037122567715248245,,
2000-09-15,,,,,,,0.0029829495907838233,,
2000-09-18,,,,,,,-0.031970100930646894,,
2000-09-19,,,,,,,0.016896941275756028,,
2000-09-20,,,,,,,-0.016616178680366467,,
2000-09-21,,,,,,,-0.020737506541469664,,
2000-09-22,,,,,,,-0.0023527149104961564,,
2000-09-25,,,,,,,0.004490205401685321,,
2000-09-26,,,,,,,-0.014117390733272783,,
2000-09-27,,,,,,,-0.028639428271408196,,
2000-09-28,,,,,,,0.026207950308688277,,
2000-09-29,,,,,,,-0.011971348053644193,,
2000-10-02,,,,,,,0.011308759690170422,,
2000-10-03,,,,,,,0.003993372547043794,,
2000-10-04,,,,,,,0.007159322580115202,,
2000-10-05,,,,,,,0.0221173035802249,,
2000-10-06,,,,,,,-0.029366341505910776,,
2000-10-10,,,,,,,0.002388754340963084,,
2000-10-11,,,,,,,-0.02621109577477254,,
2000-10-12,,,,,,,-0.015497623688471629,,
2000-10-13,,,,,,,0.039767439298746154,,
2000-10-16,,,,,,,0.013545898903060571,,
2000-10-17,,,,,,,-0.03066052815609721,,
2000-10-18,,,,,,,-0.03162952780605155,,
2000-10-19,,,,,,,0.03852537977379655,,
2000-10-20,,,,,,,0.023387613752763325,,
2000-10-23,,,,,,,-0.002364728364424029,,
2000-10-24,,,,,,,-0.011847869185652504,,
2000-10-25,,,,,,,-0.10311780315951224,,
2000-10-26,,,,,,,0.002673790724253111,,
2000-10-27,,,,,,,-0.019555637026375416,,
2000-10-30,,,,,,,-0.009065393967115809,,
2000-10-31,,,,,,,0.04208561775148678,,
2000-11-01,,,,,,,-0.008779359997595826,,
2000-11-02,,,,,,,0.0008855491187542697,,
2000-11-03,,,,,,,0.015929285842003926,,
2000-11-06,,,,,,,-0.006968745004316879,,
2000-11-07,,,,,,,-0.009648910959132229,,
2000-11-08,,,,,,,-0.003543574566593377,,
2000-11-09,,,,,,,-0.015999838064172822,,
2000-11-10,,,,,,,-0.018066867360658545,,
2000-11-13,,,,,,,-0.011039271599093237,,
2000-11-14,,,,,,,0.015813581898170614,,
2000-11-15,,,,,,,-0.01465165667632673,,
2000-11-16,,,,,,,-0.02230464115547348,,
2000-11-17,,,,,,,-0.002851702783193355,,
2000-11-20,,,,,,,0.0,,
2000-11-21,,,,,,,0.020972024154678248,,
2000-11-22,,,,,,,-0.018673626000141663,,
2000-11-23,,,,,,,0.006659831859987531,,
2000-11-24,-0.0018830199312772633,,,,,,0.012287302561423408,0.0,
2000-11-27,0.0,,,,,,0.01213802528384389,0.0,
2000-11-28,0.0056601385273038485,,,,,,-0.0221399722347575,0.0018143831964987367,
2000-11-29,0.0018758704235695145,,,,,,-0.007546949515760182,0.0036234693952554853,
2000-11-30,0.011236825323750255,,,,,,0.004752367393971779,0.00361001360649138,
2000-12-01,-0.005556063787039989,,,,,,0.006622634419767737,0.0,
2000-12-04,0.0,,,,,,0.004699369185692248,0.0017982907525635472,
2000-12-05,0.0018624796031367907,,,,,,0.03741798262733442,0.0,
2000-12-06,0.0018585190925353157,,,,,,-0.0072133054793483975,0.0,
2000-12-07,0.0018557343467473508,,,,,,-0.0063579665837733,0.0017954343564894337,
2000-12-08,0.0,,,,,,0.04113327622631879,-0.0017922165493223785,
2000-12-11,-0.001852296975629275,,,,,,0.00526807546886765,0.0,
2000-12-12,-0.0018550714069075491,,,,,,-0.030567658617817184,0.0,
2000-12-13,0.005576138428041277,,,,,,-0.027026947816583213,0.003590348404947319,
2000-12-14,0.0,,,,,,-0.0009265124797281921,0.0,
2000-12-15,-0.0018481306387695406,,,,,,-0.0018536947100749046,-0.0017884927364145708,
2000-12-18,0.005554657649298411,,,,,,-0.0018566119556905347,0.0053763528619521495,
2000-12-19,-0.0018414068789452953,,,,,,-0.017674305144797176,-0.0017825586883131184,
2000-12-20,0.003690019871239514,,,,,,-0.030303212950651526,0.005357521360109363,
2000-12-21,0.0036762073665368433,,,,,,0.002929748874918703,0.0,
2000-12-22,-0.001831289377916212,,,,,,0.01947414438921191,0.0,
2000-12-27,-0.02568787459673938,,,,,,0.0028653895112058514,-0.02841946429815001,
2000-12-28,-0.005649228025756292,,,,,,-0.004762228700131432,-0.0018284844083443774,
2000-12-29,0.001893548788235444,,,,,,0.015310697815121177,0.0,
2001-01-02,0.005671092188894944,,,,,,-0.03675749976454035,0.003663591948878553,
2001-01-03,-0.00939807266383108,,,,,,0.04501037082677506,-0.0036502190358073117,
2001-01-04,0.0018974807781333425,,,,,,0.0,0.0018318338880474183,
2001-01-05,0.0037876051395839827,,,,,,-0.026218012915748323,0.005484772027927631,
2001-01-08,-0.0018869094832918432,,,,,,-0.004807138163605451,0.0,
2001-01-09,-0.005671429924784532,,,,,,-0.013526534001952473,-0.0018188866724377917,
2001-01-10,0.0019019388261476422,,,,,,0.001958789300725572,-0.001820843618076995,
2001-01-11,-0.003795978608675643,,,,,,0.017595192564142215,0.0,
2001-01-12,0.0,,,,,,-0.004802450471905972,-0.0018250717426885332,
2001-01-15,0.0,,,,,,0.0038599677822903633,0.0018284087197770749,
2001-01-16,0.0,,,,,,-0.0067304830374160796,-0.0036502190358073117,
2001-01-17,0.001904881175060602,,,,,,0.02032908971972014,0.0018318338880474183,
2001-01-18,0.0019019388261476422,,,,,,0.0028463602238251173,0.0018284087197770749,
2001-01-19,-0.0018983283218075853,,,,,,0.030274087756897883,0.0,
2001-01-22,-0.0019012595016271172,,,,,,-0.00550917547580787,-0.0018250717426885332,
2001-01-23,-0.0019047110204224449,,,,,,0.022160476332894863,0.0,
2001-01-24,-0.001907749190095176,,,,,,0.005420232698895466,-0.0018284844083443774,
2001-01-25,0.003823389125430454,,,,,,-0.0152741849734217,0.0,
2001-01-26,0.001904881175060602,,,,,,-0.004561968082806733,0.005494440083115837,
2001-01-29,0.0,,,,,,0.016681965820603217,-0.0021850123416923273,
2001-01-30,0.0015208377701716458,,,,,,0.003786439386365581,0.00036496617922132657,
2001-01-31,0.002278725155189232,,,,,,-0.0048501240034388715,0.0036496901827958173,
2001-02-01,0.0037876051395839827,,,,,,-0.0009024611165893148,0.003635966728141815,
2001-02-02,-0.003773313318665039,,,,,,-0.008130061563846658,-0.003985058804593322,
2001-02-05,0.001893548788235444,,,,,,0.01001825482530383,0.0,
2001-02-06,-0.001889970037760591,,,,,,-0.00396714583402813,0.0,
2001-02-07,0.0,,,,,,-0.022270376972690298,-0.0014558343693781284,
2001-02-08,0.001893548788235444,,,,,,-0.007407843472628239,0.0010935619509520045,
2001-02-09,0.001890476641594807,,,,,,-0.014925136819416762,0.002547451049873528,
2001-02-12,-0.0018869094832918432,,,,,,0.007575468383690609,-0.001814984309083112,
2001-02-13,-0.0022689941397756597,,,,,,-0.011277834666378772,-0.002545824080695591,
2001-02-14,0.0,,,,,,-0.000950365918104823,0.0,
2001-02-15,-0.007199555950514469,,,,,,0.0038052817588043464,-0.004374492478876557,
2001-02-16,0.00534350481339918,,,,,,-0.07677712779089751,0.006591137608900066,
2001-02-19,0.0018981180253467844,,,,,,0.014373824278651304,-0.00036386446349945256,
2001-02-20,-0.0015147205637173755,,,,,,-0.031376719193595415,-0.0003640722395256146,
2001-02-21,0.0,,,,,,-0.025078454692701313,0.001092313077500684,
2001-02-22,0.0,,,,,,0.021436705826849645,0.0,
2001-02-23,0.000378513004964498,,,,,,-0.016789409548127465,0.0010906695773269526,
2001-02-26,0.0015183930416560187,,,,,,0.01494141463787968,0.00217858665797821,
2001-02-27,0.007196314415046201,,,,,,-0.009463771426803658,0.0003631462934843288,
2001-02-28,0.0,,,,,,0.007430903275283729,0.003260979950050924,
2001-03-01,0.004136731781158032,,,,,,0.007375794160084936,0.0,
2001-03-02,-0.001872358122345541,,,,,,-0.0146438761908404,0.0,
2001-03-05,0.0011256898548051009,,,,,,0.010615758433893951,-0.00036146073497267395,
2001-03-06,-0.001124424102000865,,,,,,0.013655722813430637,-0.000361067932448611,
2001-03-07,0.0,,,,,,0.01139834402578499,0.0032527302906935063,
2001-03-08,0.0071299836161971,,,,,,-0.012294908537787141,0.002882082490839988,
2001-03-09,-0.003353744026772687,,,,,,-0.012447955006069211,-0.0003594387698955259,
2001-03-12,0.003738383610354612,,,,,,-0.022058987397665986,0.00035956801257963633,
2001-03-13,-0.0018619805464371586,,,,,,0.0032221815653505903,0.0,
2001-03-14,0.001865453985468335,,,,,,-0.021412317344917442,0.001077944527756669,
2001-03-15,0.0007446757720115382,,,,,,0.005469590188117435,0.0007180291877713074,
2001-03-16,0.004838826975718691,,,,,,-0.015233681567827895,0.003942949807123952,
2001-03-19,-0.0007415308737392934,,,,,,0.022099543360083684,-0.0035714098245079873,
2001-03-20,-0.0014821756908783845,,,,,,-0.018378402844076214,0.005017983748591304,
2001-03-21,0.002227558473720803,,,,,,-0.008811093190237762,0.00035657980171066583,
2001-03-22,0.0,,,,,,0.0033337186328901147,0.0017819682904698375,
2001-03-23,-0.0014824000356000733,,,,,,-0.002111688697785996,-0.002490214803219426,
2001-03-26,-0.0063049559921312115,,,,,,0.004454816159270569,-0.003925326988725941,
2001-03-27,-0.00895887142011731,,,,,,0.00776035664870478,-0.004655612429310785,
2001-03-28,0.0018833563951263788,,,,,,-0.03586396229181443,0.0017996087029878982,
2001-03-29,0.0,,,,,,-0.007302043029629335,-0.0014369371593362379,
2001-03-30,-0.0018798160315816048,,,,,,0.025287073812406913,0.0,
2001-04-02,-0.00037658716306299134,,,,,,-0.0011210173287566905,-0.003597028285438064,
2001-04-03,-0.003391066195338799,,,,,,-0.023568812102159997,-0.0003611807179267901,
2001-04-04,0.005292743558658941,,,,,,-0.00459794436453298,0.002167119707422449,
2001-04-05,-0.003384354397128475,,,,,,0.02193953279499561,0.001801605160001385,
2001-04-06,0.0056601385273038485,,,,,,-0.013558933299142706,0.0017982907525635472,
2001-04-09,0.001501282941177129,,,,,,0.010309463116912942,0.0017954343564894337,
2001-04-10,-0.007493154153420223,,,,,,0.028344534761183704,-0.00358406211612583,
2001-04-11,-0.006418164461786446,,,,,,-0.004410066738450458,-0.005396063671853524,
2001-04-12,0.0007595863410898573,,,,,,0.014396244149923465,0.0,
2001-04-16,-0.0037958121176017157,,,,,,-0.00654979768236863,-0.00217048004885545,
2001-04-17,-0.003429920052223312,,,,,,0.002197685939557603,-0.002173850735768923,
2001-04-18,0.00191139565360543,,,,,,0.04056988877785628,0.0025425240971324037,
2001-04-19,-0.0011445131305753975,,,,,,0.005269244185662325,-0.0018110971722222757,
2001-04-20,-0.002675496464943139,,,,,,-0.010482436925931982,0.003629066949289772,
2001-04-23,0.0019165134958984975,,,,,,-0.012712089333732246,0.0,
2001-04-24,0.0,,,,,,-0.010729881651502349,0.0018087957635248841,
2001-04-25,0.003823389125430454,,,,,,0.006508245668482404,0.0018051562676437705,
2001-04-26,0.0011438645555468252,,,,,,-0.0021552861698889147,-0.001801903550156525,
2001-04-27,-0.0072299380860387785,,,,,,0.0,-0.0036103872674866366,
2001-04-30,-0.0034498960443081206,,,,,,-0.006479672164436567,-0.0018110971722222757,
2001-05-01,0.0026927323455485652,,,,,,0.004347673872290292,0.0010890657245228308,
2001-05-02,0.0007670412467564169,,,,,,0.0021648462289480808,-0.0014502577431206864,
2001-05-03,0.004215322201869709,,,,,,-0.007559757061194827,0.003993287044397054,
2001-05-04,0.0,,,,,,0.006529183426057017,0.0018087957635248841,
2001-05-07,0.0,,,,,,0.00216166703226528,-0.0003611807179267901,
2001-05-08,-0.001907749190095176,,,,,,0.007551377773101109,0.00036131121657145826,
2001-05-09,0.00191139565360543,,,,,,0.004282430647630786,0.0,
2001-05-10,0.0,,,,,,0.0021329113244012987,-0.001805529928638916,
2001-05-11,-0.00572478188445491,,,,,,-0.011702108037937808,-0.00217048004885545,
2001-05-14,-0.005758515285527399,,,,,,-0.004305856380416251,-0.003260963679218132,
2001-05-15,-0.0038604691869957852,,,,,,0.004324476957114021,-0.002182694117204287,
2001-05-16,-0.003875949532760159,,,,,,0.015069700751440429,-0.0014569042414380728,
2001-05-17,-0.001945906527142105,,,,,,0.008483714000063758,-0.007298927063010274,
2001-05-18,0.007796712230202063,,,,,,0.007360802804253774,0.005514102351201089,
2001-05-22,0.0019346168114424689,,,,,,0.011481572924066485,-0.0018284844083443774,
2001-05-23,0.0,,,,,,-0.003095886060919373,0.003663591948878553,
2001-05-24,0.0,,,,,,-0.002070139000050042,0.0,
2001-05-25,-0.00579143671002591,,,,,,-0.007261686544886237,-0.0018250717426885332,
2001-05-28,0.0019422157425805775,,,,,,0.0010455401713296286,0.0018284087197770749,
2001-05-29,0.0038754301657368817,,,,,,0.0020872042483592868,0.0018241651375259238,
2001-05-30,0.0,,,,,,-0.024999788931881484,-0.001820843618076995,
2001-05-31,0.003861503911041231,,,,,,0.008547085131561216,0.0,
2001-06-01,0.0076917539978687,,,,,,0.00847450224459445,0.007298927063010163,
2001-06-04,0.0038168622150074327,,,,,,0.012604969851243153,0.0036234693952554853,
2001-06-05,0.0038030284966446004,,,,,,-0.004149524724169185,0.0018051562676437705,
2001-06-06,-0.003788620265810838,,,,,,-0.009374654720088804,0.003603135722463735,
2001-06-07,0.0019019388261476422,,,,,,-0.0014724125340043193,-0.003590199745509892,
2001-06-08,0.0,,,,,,-0.0058969989757031716,0.0,
2001-06-11,0.005692272825664757,,,,,,-0.009533843022405453,0.003603135722463735,
2001-06-12,0.003773481867971329,,,,,,0.004277924191049554,0.0017954343564894337,
2001-06-13,-0.0037592962318042655,,,,,,-0.012779930158098196,-0.0017922165493223785,
2001-06-14,0.003773481867971329,,,,,,-0.009708230023286024,0.0017954343564894337,
2001-06-15,-0.0018798160315816048,,,,,,-0.01742919456883507,0.001791697173795903,
2001-06-18,-0.0018830199312772633,,,,,,-0.01751629831948931,0.0,
2001-06-19,-0.003773313318665039,,,,,,0.006544179714546017,-0.0035775039194565483,
2001-06-20,0.001893548788235444,,,,,,-0.005605402690394223,0.003590348404947319,
2001-06-21,0.001890476641594807,,,,,,0.00856817060570969,0.0,
2001-06-22,0.003773481867971329,,,,,,0.0004465365098349494,0.0017893074382575591,
2001-06-25,0.001704847893581718,,,,,,-0.0037015749135812515,-0.0009231828612547011,
2001-06-26,-0.0058025926645493,,,,,,-0.014639841421609567,-0.0018488858289135157,
2001-06-27,0.0,,,,,,-0.009143163971899182,-0.003703509025686169,
2001-06-28,-0.011673340041131963,,,,,,0.005997876092898258,-0.007434626394229649,
2001-06-29,-0.00393718586192271,,,,,,0.01811544987139091,0.0,
2001-07-03,-0.003951892197361473,,,,,,0.005630057683766898,-0.001872297383259336,
2001-07-04,0.005952346152245713,,,,,,-0.0011193774117466138,0.0018758094563959826,
2001-07-05,-0.0019730303797961257,,,,,,-0.008968516713717678,0.0,
2001-07-06,0.003952748567699116,,,,,,-0.013575153542038643,0.001872297383259447,
2001-07-09,0.0,,,,,,0.0114682583888015,0.0018690229261175695,
2001-07-10,0.0,,,,,,-0.010204334168230078,-0.0018655361961973371,
2001-07-11,-0.001574464905417794,,,,,,-0.0011455844108545499,0.0018690229261175695,
2001-07-12,0.001576947754314606,,,,,,0.014908470289305864,-0.0018655361961973371,
2001-07-13,0.0,,,,,,0.011298923338783906,0.0,
2001-07-16,0.003937271161787548,,,,,,-0.016759261321449226,0.0018690229261175695,
2001-07-17,0.003921659923534548,,,,,,0.00795482315738294,0.0018660590273369415,
2001-07-18,0.000780997289868246,,,,,,-0.0067649364024129355,0.005586184438691744,
2001-07-19,0.003122650612394695,,,,,,0.0011355006926292432,0.0,
2001-07-20,0.0019450648994272512,,,,,,0.001133814907581021,0.0018523105396210937,
2001-07-23,-0.0019412889663991129,,,,,,0.0,-0.0011094054971811929,
2001-07-24,0.00583645926023979,,,,,,-0.006795264450478955,0.002961354669745342,
2001-07-25,-0.005029399769307719,,,,,,0.009122074552883719,0.0,
2001-07-26,0.0050548224923847584,,,,,,-0.004520045179831844,0.0,
2001-07-27,0.0038687303694915354,,,,,,0.012258834566639232,0.0018451048511485268,
